1,2,3
sLkaTBTOffsetValid,LaneKeepAssist,EpsOutput
mLkaTorqueReq,EpsInput,LaneKeepAssist
mTorsionBarTorque,TAS,LaneKeepAssist
sABSActive,EpsInput,LaneKeepAssist
sABSFailed,EpsInput,LaneKeepAssist
sKL15State,IgnitionCalculation(sSystemKL15State),LaneKeepAssist
sLKAReqToqV,EpsInput,LaneKeepAssist
sLkaCheckState,LaneKeepAssistPlausi(sLkaFunCooCheckedState),LaneKeepAssist
sLkaFailSts,EpsInput,LaneKeepAssist
sLkaFuncCooState,LaneKeepAssistPlausi,LaneKeepAssist
sLkaRequestTorqueStatus,EpsInput,LaneKeepAssist
sSystemState,SystemStateMachine,LaneKeepAssist
sVSEState,EpsInput,LaneKeepAssist
vAbsAvgVehicleSpeed,VehicleSpeedMain,LaneKeepAssist
vAbsSafeVehicleSpeed,VehicleSpeedPlausi,LaneKeepAssist
xGearSign,ApplicationFunctionManage,LaneKeepAssist
yActualChar,DMS,LaneKeepAssist
yLkaProtectionValue,N/A,LaneKeepAssist
zLkaRollingCount,N/A,LaneKeepAssist
AppFunctionState,ApplicationFunctionManage,LaneKeepAssist
Event_DemEvent_LKA_MAX,N/A,LaneKeepAssist
Event_DemEvent_LKA_OVER_RIDE,N/A,LaneKeepAssist
Event_DemEvent_LKA_OVER_SPEEO,N/A,LaneKeepAssist
WdgMonI_RunnCPR,WdgMMonitor,LaneKeepAssist
,,
Table: LaneKeepAssistPlausi Dependency,,
Interface,Sender/Server,Receiver/Client
mLkaCheckPlausiMMotOffset,LaneKeepAssistPlausi,N/A
mLkaCheckPlausiTBTOffset,LaneKeepAssistPlausi,N/A
mLkaCheckedMMotOffset,LaneKeepAssistPlausi,EpsOutput
mLkaCheckedTBTOffset,LaneKeepAssistPlausi,EpsOutput
sLkaFunCooCheckedState,LaneKeepAssistPlausi,LaneKeepAssist(sLkaCheckState)
sLkaFuncCooState,LaneKeepAssistPlausi,LaneKeepAssist
sLkaICtrState,LaneKeepAssistPlausi,EpsOutput(sTLkaICtrState)
fLkaActivateFctCo,LaneKeepAssist,LaneKeepAssistPlausi
fLkaRampedIn,LaneKeepAssist,LaneKeepAssistPlausi
fLkaRampedOut,LaneKeepAssist,LaneKeepAssistPlausi
mLkaMMotOffset,LaneKeepAssist,LaneKeepAssistPlausi
mLkaTBTOffset,LaneKeepAssist,LaneKeepAssistPlausi
sLkaRequestTorqueStatus,EpsInput,LaneKeepAssistPlausi
vAbsSafeVehicleSpeed,VehicleSpeedPlausi,LaneKeepAssistPlausi
FuncCoI_CtrlCmdSet,FunctionCoordinator,LaneKeepAssistPlausi
FuncCoI_FuncReqLim,FunctionCoordinator,LaneKeepAssistPlausi
WdgMonI_RunnCPR,WdgMMonitor,LaneKeepAssistPlausi
,,
Table: LDW Dependency,,
Interface,Sender/Server,Receiver/Client
mLdwMotorTorque4Check,LDW,LDWCheck
sLdwActivateFctCo,LDW,LDWCheck
sLdwRampedIn,LDW,LDWCheck
sLdwRampedOut,LDW,LDWCheck
sLdwState,LDW,EpsOutput
mTorsionBarTorque,TAS,LDW
qLdwVibrationFreq,N/A,LDW
sEngingRunningState,EngineRunning,LDW
sLdwFeatureState,LDWCheck,LDW
sLdwFunCoorCheckedState,LDWCheck,LDW
sLdwVibrationRequest,EpsInput,LDW
sRawVehicleSpeedState,VehicleSpeedMain,LDW
sSteeringAngleInitState,RackPosition,LDW
sSystemState,SystemStateMachine,LDW
vAbsSafeVehicleSpeed,VehicleSpeedPlausi,LDW
vRawVehicleSpeedSend,VehicleSpeedMain,LDW
xLdwVibrationAmp,N/A,LDW
yActualChar,DMS,LDW
AppFunctionState,ApplicationFunctionManage,LDW
WdgMonI_RunnCPR,WdgMMonitor,LDW
,,
Table: LDWCheck Dependency,,
Interface,Sender/Server,Receiver/Client
mLdwCheckedMotorTorque,LDWCheck,N/A
mLdwCheckedMotorTorque2,LDWCheck,N/A
mLdwIntegratedTorque,LDWCheck,N/A
mLdwIntegratedTorque2,LDWCheck,N/A
sLdwCtrlState,LDWCheck,EpsOutput(sLdw_CtrlState)
sLdwFeatureState,LDWCheck,LDW
sLdwFunCoorCheckedState,LDWCheck,LDW
sLdwTorqueNotOK,LDWCheck,N/A
mLdwMotorTorque4Check,LDW,LDWCheck
qLdwVibrationFreq,N/A,LDWCheck
sLdwActivateFctCo,LDW,LDWCheck
sLdwRampedIn,LDW,LDWCheck
sLdwRampedOut,LDW,LDWCheck
xLdwVibrationAmp,N/A,LDWCheck
FuncCoI_CtrlCmdSet,FunctionCoordinator,LDWCheck
FuncCoI_FuncReqLim,FunctionCoordinator,LDWCheck
WdgMonI_RunnCPR,WdgMMonitor,LDWCheck
,,
Table: PDC Dependency,,
Interface,Sender/Server,Receiver/Client
aAbsVehiclespeedAcc,PDC,N/A
kPDC_LongTermLearnRackForceNVW,PDC,NVRam
kPDC_RackForceOffset,PDC,PDC_Plausi(kRackForceOffset)
kShortTermCompRackForce,PDC,N/A
sPDC_State,PDC,PDC_Plausi
kPDC_LongTermLearnRackForceNVR,NVRam,PDC
mPDC_TorsionBarTorque,TAS(mTorsionBarTorque),PDC
sVehicleSpeedState,VehicleSpeedMain,PDC
vPDC_AbsAvgVehicleSpeed,VehicleSpeedMain(vAbsAvgVehicleSpeed),PDC
vPDC_YawVelocity,N/A,PDC
wPDC_SteeringAngle,RackPosCorr(wSteeringAngle),PDC
AppFunctionState,ApplicationFunctionManage,PDC
WdgMonI_RunnCPR,WdgMMonitor,PDC
,,
Table: DTSCMain Dependency,,
Interface,Sender/Server,Receiver/Client
fDTSCActivateFcnCoo,DTSCMain,DTSCPlausi
fDTSCRampIn,DTSCMain,DTSCPlausi
fDTSCRampOut,DTSCMain,DTSCPlausi
mDTSCMMotorOffset,DTSCMain,DTSCPlausi(mDTSCMMotOffset)
sDTSCLearnState,DTSCMain,N/A
sDTSCRequestState,DTSCMain,DTSCPlausi
xDTSCLongtermFactorNVW,DTSCMain,NVRam
aLateralAcceleration,EpsInput,DTSCMain
aLongitudeAcceleration,EpsInput(aLongitudeAccerleration),DTSCMain
mDriveShaftTorque,N/A,DTSCMain
mLimitedMotorTorque,TorqueLimitationCoordinator(mLimMotorTorque),DTSCMain
mTorsionBarTorque,TAS,DTSCMain
sDTSCFunCooState,DTSCPlausi,DTSCMain
sRawVehicleSpeedState,VehicleSpeedMain,DTSCMain
sSystemState,SystemStateMachine,DTSCMain
sVehicleSpeedState,VehicleSpeedMain,DTSCMain
vAbsAvgVehicleSpeed,VehicleSpeedMain,DTSCMain
vRawVehicleSpeedSend,VehicleSpeedMain,DTSCMain
vYawVelocity,N/A,DTSCMain
wAbsSteeringAngle,RackPosCorr,DTSCMain
xDTSCLongtermFactorNVR,NVRam,DTSCMain
xGearSign,ApplicationFunctionManage,DTSCMain
xLimMotTrq,TRCCheck,DTSCMain
AppFunctionState,ApplicationFunctionManage,DTSCMain
FuncCoI_CtrlCmdSet,FunctionCoordinator,DTSCMain
WdgMonI_RunnCPR,WdgMMonitor,DTSCMain
,,
Table: DTSCPlausi Dependency,,
Interface,Sender/Server,Receiver/Client
fDTSCCheckedFunCooLim,DTSCPlausi,N/A
mDTSCCheckedMMotOffset,DTSCPlausi,UDSServices(mDTSCMotorTorqueOffset)
sDTSCCtlState,DTSCPlausi,N/A
sDTSCFunCooState,DTSCPlausi,DTSCMain
sDTSCPlausiRequestState,DTSCPlausi,N/A
fDTSCActivateFcnCoo,DTSCMain,DTSCPlausi
fDTSCRampIn,DTSCMain,DTSCPlausi
fDTSCRampOut,DTSCMain,DTSCPlausi
mDTSCMMotOffset,DTSCMain(mDTSCMMotorOffset),DTSCPlausi
sDTSCRequestState,DTSCMain,DTSCPlausi
AppFunctionState,ApplicationFunctionManage,DTSCPlausi
FuncCoI_CtrlCmdSet,FunctionCoordinator,DTSCPlausi
FuncCoI_FuncReqLim,FunctionCoordinator,DTSCPlausi
WdgMonI_RunnCPR,WdgMMonitor,DTSCPlausi
,,
Table: PDC_Plausi Dependency,,
Interface,Sender/Server,Receiver/Client
mCompMotTorOffset,PDC_Plausi,UDSServices
kRackForceOffset,PDC(kPDC_RackForceOffset),PDC_Plausi
mTorsionBarTorque,TAS,PDC_Plausi
sPDC_State,PDC,PDC_Plausi
sVehicleSpeedState,VehicleSpeedMain,PDC_Plausi
vAbsAvgVehicleSpeed,VehicleSpeedMain,PDC_Plausi
xGearSign,ApplicationFunctionManage,PDC_Plausi
CtrlCmdSet,FunctionCoordinator(FuncCoI_CtrlCmdSet),PDC_Plausi
FuncReqLim,FunctionCoordinator(FuncCoI_FuncReqLim),PDC_Plausi
WdgMonI_RunnCPR,WdgMMonitor,PDC_Plausi
,,
Table: PowerAssistancePlausi Dependency,,
Interface,Sender/Server,Receiver/Client
mAbsAssistTorque4Check,PowerAssistancePlausi,SafetyGuardian(mAbsUlimitedAssistantTorque)|SafetyGuardianPlausi(mAbsUlimitedAssistantTorque)
mAbsAssistTorque4Check_2,PowerAssistancePlausi,SafetyGuardianPlausi(mAbsUlimitedAssistantTorque_2)
mTorsionBarTorque4Check,PowerAssistancePlausi,SafetyGuardian(mTorsionBarTorqueSum)|SafetyGuardianPlausi(mTorsionBarTorqueSum)
mTorsionBarTorque4Check_2,PowerAssistancePlausi,SafetyGuardianPlausi(mTorsionBarTorqueSum_2)
mAbsUlimitAssistantTorque,PowerAssistance(mAbsUlimitedAssistantTorque),PowerAssistancePlausi
mAtMotorTorque,PowerAssistance,PowerAssistancePlausi
mTorsionBarTorque,TAS,PowerAssistancePlausi
mTorsionBarTorqueSum,PowerAssistance,PowerAssistancePlausi
xGearSign,ApplicationFunctionManage,PowerAssistancePlausi
ErrReaI_Indicator,N/A,PowerAssistancePlausi
Event_DemEvent_AppAssistCurveError,N/A,PowerAssistancePlausi
WdgMonI_RunnCPR,WdgMMonitor,PowerAssistancePlausi
,,
Table: PhaseOCDiag Dependency,,
Interface,Sender/Server,Receiver/Client
fMotCtrl_PhaseOCDiagFlag,PhaseOCDiag,SigTfr
fMotCtrl_ASCEnabFlag,SigTfr,PhaseOCDiag
fMotCtrl_INTRunFlag,SigTfr,PhaseOCDiag
iMotCtrl_CurU,SigTfr,PhaseOCDiag
iMotCtrl_CurURef,SigTfr,PhaseOCDiag
iMotCtrl_CurV,SigTfr,PhaseOCDiag
iMotCtrl_CurVRef,SigTfr,PhaseOCDiag
iMotCtrl_CurW,SigTfr,PhaseOCDiag
iMotCtrl_CurWRef,SigTfr,PhaseOCDiag
mMotCtrl_TrqRef2FOC,InputLmt,PhaseOCDiag
nMotCtrl_AbsRpmMechFOC,SigTfr,PhaseOCDiag
ErrReaI_Indicator,ErrorReaction,PhaseOCDiag
Event_DemEvent_FOCPhaseOCDiagError,N/A,PhaseOCDiag
WdgMonI_RunnCPR,WdgMMonitor,PhaseOCDiag
,,
Table: ShimmyTrqCheck Dependency,,
Interface,Sender/Server,Receiver/Client
fShimmyTrqNotOK,ShimmyTrqCheck,ShimmyTrqCal
mShimmyMotTrqChecked,ShimmyTrqCheck,N/A
sShimmyFeatureState,ShimmyTrqCheck,ShimmyTrqCal
fShimmyActive,ShimmyTrqCal,ShimmyTrqCheck
fShimmyRampIn,ShimmyTrqCal,ShimmyTrqCheck
fShimmyRampOut,ShimmyTrqCal,ShimmyTrqCheck
mShimmyMotTrq4Check,ShimmyTrqCal,ShimmyTrqCheck
mShimmyTrqAmpFinal_xdu16,ShimmyTrqCal(mShimmyTrqAmpFinal),ShimmyTrqCheck
mTorsionBarTorque,TAS,ShimmyTrqCheck
qShimmyTrqFreq,ShimmyTrqCal,ShimmyTrqCheck
yShimmyPhaseOffset,ShimmyTrqCal,ShimmyTrqCheck
FuncCoI_CtrlCmdSet,FunctionCoordinator,ShimmyTrqCheck
FuncCoI_FuncReqLim,FunctionCoordinator,ShimmyTrqCheck
WdgMonI_RunnCPR,WdgMMonitor,ShimmyTrqCheck
,,
Table: ShimmyTrqCal Dependency,,
Interface,Sender/Server,Receiver/Client
fShimmyActive,ShimmyTrqCal,ShimmyTrqCheck
fShimmyRampIn,ShimmyTrqCal,ShimmyTrqCheck
fShimmyRampOut,ShimmyTrqCal,ShimmyTrqCheck
mShimmyMotTrq4Check,ShimmyTrqCal,ShimmyTrqCheck
mShimmyTrqAmpFinal,ShimmyTrqCal,ShimmyTrqCheck(mShimmyTrqAmpFinal_xdu16)
qShimmyTrqFreq,ShimmyTrqCal,ShimmyTrqCheck
yShimmyPhaseOffset,ShimmyTrqCal,ShimmyTrqCheck
fShimmyTrqNotOK,ShimmyTrqCheck,ShimmyTrqCal
mTorsionBarTorque,TAS,ShimmyTrqCal
qWheelSpeedFL,N/A,ShimmyTrqCal
qWheelSpeedFR,N/A,ShimmyTrqCal
sShimmyFeatureState,ShimmyTrqCheck,ShimmyTrqCal
vWheelSpeedFL,EpsInput,ShimmyTrqCal
vWheelSpeedFR,EpsInput,ShimmyTrqCal
wAbsSteeringAngle,RackPosCorr,ShimmyTrqCal
AppFunctionState,ApplicationFunctionManage,ShimmyTrqCal
WdgMonI_RunnCPR,WdgMMonitor,ShimmyTrqCal
,,
Table: LKAChatterRecognizition Dependency,,
Interface,Sender/Server,Receiver/Client
zLKAChatterDetectCount,LKAChatterRecognizition,LaneKeepAssistAngleCtrlTorque
RotAcceleration,RotorSpeedCalculation(aRotAcceleration),LKAChatterRecognizition
vAbsSafeVehicleSpeed,VehicleSpeedPlausi,LKAChatterRecognizition
WdgMonI_RunnCPR,WdgMMonitor,LKAChatterRecognizition
,,
Table: LaneKeepAssistAngleCtrlPlausi Dependency,,
Interface,Sender/Server,Receiver/Client
fEPS_3_AgFailr,LaneKeepAssistAngleCtrlPlausi,EpsOutput
fEPS_4_PSCMActRPCTrqValid,LaneKeepAssistAngleCtrlPlausi,EpsOutput
mLkaCheckPlausiMMotOffset,LaneKeepAssistAngleCtrlPlausi,LaneKeepAssistAngleCtrlMain(mLkaAnglePlausiMMotOffset)|LaneKeepAssistAngleTorqConvert(mLkaCheckedMMotOffset)
mLkaCheckPlausiTBTOffset,LaneKeepAssistAngleCtrlPlausi,N/A
sEPS_4_AgCtrlLimActvd,LaneKeepAssistAngleCtrlPlausi,EpsOutput
sEPS_4_TBTDir,LaneKeepAssistAngleCtrlPlausi,EpsOutput
sLkaFunCooCheckedState,LaneKeepAssistAngleCtrlPlausi,N/A
sLkaFuncCooState,LaneKeepAssistAngleCtrlPlausi,LaneKeepAssistAngleCtrlMain
sLkaICtrState,LaneKeepAssistAngleCtrlPlausi,EpsOutput(sALkaICtrState)
fLkaActivateFctCo,LaneKeepAssistAngleCtrlMain,LaneKeepAssistAngleCtrlPlausi
fLkaRampedIn,LaneKeepAssistAngleCtrlMain,LaneKeepAssistAngleCtrlPlausi
fLkaRampedOut,LaneKeepAssistAngleCtrlMain,LaneKeepAssistAngleCtrlPlausi
mMotTorq4Check,LaneKeepAssistAngleCtrlTorque,LaneKeepAssistAngleCtrlPlausi
mTorsionBarTorq4Check,LaneKeepAssistAngleCtrlTorque,LaneKeepAssistAngleCtrlPlausi
mTorsionBarTorque,TAS,LaneKeepAssistAngleCtrlPlausi
vAbsSafeVehicleSpeed,VehicleSpeedPlausi,LaneKeepAssistAngleCtrlPlausi
vSteeringAngleSpeed,RotorSpeedCalculation,LaneKeepAssistAngleCtrlPlausi
wLKASteeringAngleTargetFilter,LaneKeepAssistAngleCtrlTorque,LaneKeepAssistAngleCtrlPlausi
wSteeringAngle,RackPosCorr,LaneKeepAssistAngleCtrlPlausi
FuncCoI_CtrlChattSet,FunctionCoordinator,LaneKeepAssistAngleCtrlPlausi
FuncCoI_CtrlCmdSet,FunctionCoordinator,LaneKeepAssistAngleCtrlPlausi
FuncCoI_FuncReqLim,FunctionCoordinator,LaneKeepAssistAngleCtrlPlausi
WdgMonI_RunnCPR,WdgMMonitor,LaneKeepAssistAngleCtrlPlausi
,,
Table: LaneKeepAssistAngleCtrlTorque Dependency,,
Interface,Sender/Server,Receiver/Client
mLKAMotTorLimIntMax,LaneKeepAssistAngleCtrlTorque,LaneKeepAssistAngleTorqConvert
mMotTorq4Check,LaneKeepAssistAngleCtrlTorque,LaneKeepAssistAngleCtrlPlausi
mTorsionBarTorq4Check,LaneKeepAssistAngleCtrlTorque,LaneKeepAssistAngleCtrlPlausi
vTargetSpeedStrWheel,LaneKeepAssistAngleCtrlTorque,N/A
wLKASteeringAngleTargetFilter,LaneKeepAssistAngleCtrlTorque,LaneKeepAssistAngleCtrlPlausi
xArFuncFact4Check,LaneKeepAssistAngleCtrlTorque,N/A
mLKAMotorTorLimExtMax,LaneKeepAssistAngleTorqConvert,LaneKeepAssistAngleCtrlTorque
mLKAMotorTorLimExtMin,LaneKeepAssistAngleTorqConvert,LaneKeepAssistAngleCtrlTorque
mTorsionBarTorque,TAS,LaneKeepAssistAngleCtrlTorque
sEpsLkaState,LaneKeepAssistAngleCtrlMain,LaneKeepAssistAngleCtrlTorque
vAbsSafeVehicleSpeed,VehicleSpeedPlausi,LaneKeepAssistAngleCtrlTorque
vRecTarSpdOvRangLimVal,LaneKeepAssistAngleCtrlMain,LaneKeepAssistAngleCtrlTorque
vSteeringAngleSpeed,RotorSpeedCalculation,LaneKeepAssistAngleCtrlTorque
wCurrentAngle,RackPosCorr(wSteeringAngle),LaneKeepAssistAngleCtrlTorque
wRecTarAngOvRangLim,LaneKeepAssistAngleCtrlMain,LaneKeepAssistAngleCtrlTorque
wStrAngleReq,EpsInput,LaneKeepAssistAngleCtrlTorque
xGearSign,ApplicationFunctionManage,LaneKeepAssistAngleCtrlTorque
zLKAChatterDetectCount,LKAChatterRecognizition,LaneKeepAssistAngleCtrlTorque
WdgMonI_RunnCPR,WdgMMonitor,LaneKeepAssistAngleCtrlTorque
,,
Table: LaneKeepAssistAngleTorqConvert Dependency,,
Interface,Sender/Server,Receiver/Client
mLKAEPSTorsionTorAct,LaneKeepAssistAngleTorqConvert,EpsOutput
mLKAMotorTorLimExtMax,LaneKeepAssistAngleTorqConvert,LaneKeepAssistAngleCtrlTorque
mLKAMotorTorLimExtMin,LaneKeepAssistAngleTorqConvert,LaneKeepAssistAngleCtrlTorque
mLKATorsionTorLimIntMax,LaneKeepAssistAngleTorqConvert,EpsOutput
mLKAMotTorLimIntMax,LaneKeepAssistAngleCtrlTorque,LaneKeepAssistAngleTorqConvert
mLkaCheckedMMotOffset,LaneKeepAssistAngleCtrlPlausi(mLkaCheckPlausiMMotOffset),LaneKeepAssistAngleTorqConvert
mSACMotorTorLimExtMax,EpsInput,LaneKeepAssistAngleTorqConvert
mSACMotorTorLimExtMin,EpsInput,LaneKeepAssistAngleTorqConvert
sEpsLkaState,LaneKeepAssistAngleCtrlMain,LaneKeepAssistAngleTorqConvert
vAbsSafeVehicleSpeed,VehicleSpeedPlausi,LaneKeepAssistAngleTorqConvert
yActualChar,DMS,LaneKeepAssistAngleTorqConvert
WdgMonI_RunnCPR,WdgMMonitor,LaneKeepAssistAngleTorqConvert
,,
Table: LaneKeepAssistAngleCtrlMain Dependency,,
Interface,Sender/Server,Receiver/Client
fLkaActivateFctCo,LaneKeepAssistAngleCtrlMain,LaneKeepAssistAngleCtrlPlausi
fLkaDeactivated,LaneKeepAssistAngleCtrlMain,EpsOutput(fALkaDeactivated)
fLkaRampedIn,LaneKeepAssistAngleCtrlMain,LaneKeepAssistAngleCtrlPlausi
fLkaRampedOut,LaneKeepAssistAngleCtrlMain,LaneKeepAssistAngleCtrlPlausi
fLkaRecTarAngOvRang,LaneKeepAssistAngleCtrlMain,EpsOutput
fLkaRecTarSpdOvRang,LaneKeepAssistAngleCtrlMain,EpsOutput
sAssistPraSwitchToLKA,LaneKeepAssistAngleCtrlMain,EpsOutput(fAssistPraSwitchToLKA)
sDMSStrgPerfMdReq,LaneKeepAssistAngleCtrlMain,DMS(sLKAAngleControlStatus)
sEpsLkaErrorCode,LaneKeepAssistAngleCtrlMain,EpsOutput(sEpsALkaErrorCode)
sEpsLkaState,LaneKeepAssistAngleCtrlMain,EpsOutput(sEpsALkaState)|LaneKeepAssistAngleCtrlTorque|LaneKeepAssistAngleTorqConvert
vRecTarSpdOvRangLimVal,LaneKeepAssistAngleCtrlMain,LaneKeepAssistAngleCtrlTorque
wRecTarAngOvRangLim,LaneKeepAssistAngleCtrlMain,EpsOutput|LaneKeepAssistAngleCtrlTorque
wWheelSteeringAngle,LaneKeepAssistAngleCtrlMain,N/A
fFCM_3_StrngWhlAgReqA,EpsInput,LaneKeepAssistAngleCtrlMain
mLkaAnglePlausiMMotOffset,LaneKeepAssistAngleCtrlPlausi(mLkaCheckPlausiMMotOffset),LaneKeepAssistAngleCtrlMain
mSACMotorTorLimExtMax,EpsInput,LaneKeepAssistAngleCtrlMain
mSACMotorTorLimExtMin,EpsInput,LaneKeepAssistAngleCtrlMain
mTorsionBarTorque,TAS,LaneKeepAssistAngleCtrlMain
sAssistPraSwitchReq,EpsInput,LaneKeepAssistAngleCtrlMain
sEngingRunningState,EngineRunning,LaneKeepAssistAngleCtrlMain
sLKAStrAngleReqVld,EpsInput,LaneKeepAssistAngleCtrlMain
sLkaFuncCooState,LaneKeepAssistAngleCtrlPlausi,LaneKeepAssistAngleCtrlMain
sLkaL2FunReqSt,EpsInput,LaneKeepAssistAngleCtrlMain
sLkaL2ModeReqSt,EpsInput,LaneKeepAssistAngleCtrlMain
sRawVehicleSpeedState,VehicleSpeedMain,LaneKeepAssistAngleCtrlMain
sSteeringAngleInitState,RackPosition,LaneKeepAssistAngleCtrlMain
sSystemState,SystemStateMachine,LaneKeepAssistAngleCtrlMain
sVehicleSpeedState,VehicleSpeedMain,LaneKeepAssistAngleCtrlMain
vAbsSafeVehicleSpeed,VehicleSpeedPlausi,LaneKeepAssistAngleCtrlMain
vRawVehicleSpeedSend,VehicleSpeedMain,LaneKeepAssistAngleCtrlMain
wSteeringAngle,RackPosCorr,LaneKeepAssistAngleCtrlMain
wStrAngleReq,EpsInput,LaneKeepAssistAngleCtrlMain
wStrWheelAngleReq,N/A,LaneKeepAssistAngleCtrlMain
xLimMotTrq,TRCCheck,LaneKeepAssistAngleCtrlMain
yActualChar,DMS,LaneKeepAssistAngleCtrlMain
AppFunctionState,ApplicationFunctionManage,LaneKeepAssistAngleCtrlMain
Event_DemEvent_LKA_MAX,N/A,LaneKeepAssistAngleCtrlMain
Event_DemEvent_LKA_OVER_RIDE,N/A,LaneKeepAssistAngleCtrlMain
Event_DemEvent_LKA_OVER_SPEEO,N/A,LaneKeepAssistAngleCtrlMain
WdgMonI_RunnCPR,WdgMMonitor,LaneKeepAssistAngleCtrlMain
,,
Table: OEMConfigure Dependency,,
Interface,Sender/Server,Receiver/Client
sActDampQMAndEndState,OEMConfigure,ActiveDamping
sActRetQMAndEndState,OEMConfigure,ActiveReturn
sEndStopQMAndEndState,OEMConfigure,EndStop
sFriCompQMAndEndState,OEMConfigure,FrictionCompensation
sRackPositionAutoAssignmentEnable,OEMConfigure,RackPosition
sVehSpdDQMAndEndState,OEMConfigure,VehicleSpeedMain
,,
Table: TrqEst Dependency,,
Interface,Sender/Server,Receiver/Client
mMotCtrl_TrqEst,TrqEst,MotPlausi|MotTemp
fMotCtrl_INTRunFlag,SigTfr,TrqEst
iMotCtrl_CurU,SigTfr,TrqEst
iMotCtrl_CurV,SigTfr,TrqEst
wMotCtrl_EleAngleFOC,SigTfr,TrqEst
Event_DemEvent_FOCTorqueFailed,N/A,TrqEst
WdgMonI_RunnCPR,WdgMMonitor,TrqEst
